Timestamp,What is your favorite Pokemon?,What is your least favorite Pokemon?,What Main Series Games have you played?,What is your Favorite Main Series Game?,What is your favorite Pokemon Type?,What is your least favorite Type?,What is your favorite Pokemon from Kanto?,Who is your favorite Kanto Gym Leader?,Who is your favorite member of the Kanto Elite Four?,What is your favorite town/city in Kanto?,What is your favorite Pokemon from Johto?,Who is your favorite Johto Gym Leader,Who is your favorite Johto Elite Four,What is your favorite town/city in Johto?,What is your favorite Pokemon from Hoenn?,Who is your favorite gym leader from Hoenn?,Who is your favorite Elite Four member from Hoenn?,Who is your favorite Frontier Brain from Hoenn?,What is your favorite town/city in Hoenn?,Column25,What is your favorite Pokemon from Sinnoh?,Who is your favorite Gym Leader from Sinnoh?,Column28,Who is your favorite Elite Four Member from Sinnoh?,Who is your favorite Frontier Brain from Sinnoh?,What is your favorite town/city in Sinnoh?,What is your favorite Pokemon from Unova?,Who is your favorite Gym Leader from Unova?,Who is your favorite Member of the Elite Four from Unova?,What is your favorite town/city from Unova?,What is your favorite Pokemon from Kalos?,Who is your favorite Gym Leader from Kalos?,Who is your favorite Member of the EIite Four in Kalos?,What is your favorite city/town in Kalos?,What is your favorite Pokemon from Alola?,Who is your favorite Trial Captain from Alola?,What is your favorite town/city in Alola?,WhatisyourfavoriteNormalType?,FightingType?,FlyingType,Poison Type?,Ground Type?,Rock Type?,Bug Type?,Ghost Type?,Steel Type?,Fire Type?,Water Type?,Grass Type?,Electric Type?,Psychic Type?,Ice Type?,Dragon Type?,Dark Type?,Fairy Type?,Kanto Starter?,Johto Starter?,Hoenn Starter?,Sinnoh Starter?,Unova Starter?,Kalos Starter?,Alola Starter?,Fossil,Column1,Eeveelution?,Kanto Elemental Bird Trio,Johto Beasts Trio,Johto Tower Duo,Hoenn Weather Trio,Hoenn Golem Trio,Sinnoh Creation Trio,Sinnoh Lake Guardians,Unova Musketeers,Unova Forces of Nature,Unova Tao Trio,Kalos Aura Trio,Alola Island Guardians,Alola Ultra Beasts,Mythics,Solgaleo or Lunala,Latias or Latios
6/27/2017 14:52:30,Ditto,Vanilluxe,"Yellow, Silver, Ruby, Emerald, Fire Red, Diamond, SoulSilver, Black, X, Omega Ruby, Moon",Silver,Psychic,Normal,Ditto,Brock,Lance,Fuchsia,Lugia,Clair,Karen,Ecruteak,Rayquaza,Norman,Drake,Noland,Fortree,536,Luxray,Gardenia,379,Lucian,Thorton,Eterna,Volcarona,Cress,Shauntal,Driftveil,Aurorus,Valerie,Drasna,Anistar,Drampa,Lana,Malie,Ditto,Blaziken,Lugia,Arbok,Steelix,Aggron,Volcarona,Gengar,Scizor,Charizard,Pelipper,Breloom,Luxray,Gardevoir,Aurorus,Rayquaza,Sneasel,Clefable,Charmander,Cyndaquil,Torchic,Piplup,Oshawott,Fenniken,Rowlet,Sail (Amaura),363,Espeon,Zapdos,Entei,Lugia,Rayquaza,Registeel,Dialga,Uxie,Keldeo,Tornadus,Zekrom,Xerneas,Tapu Lele,Celesteela,Mew,Cosmog,Latios
6/27/2017 14:51:54,Blaziken,Geodude,"Ruby, Emerald, Fire Red, Diamond, Platinum, HeartGold, White, X, Alpha Sapphire, Sun",X,Flying,Rock,Dratini,Sabrina,Lance,Saffron,Ampharos,,Karen,Goldenrod,Blaziken,Winona,Drake,Lucy,Lilycove,83,Porygon-Z,Volkner,257,Aaron,Argenta,Resort Area,Genesect,Skyla,Caitlin,Castelia,Klefki,Valerie,Drasna,Dendemille,Mimikyu,Mallow,Seafolk,Delcatty,Blaziken,Dragonite,Vileplume,Phanpy,Diancie,Ledian,Misdreavus,Mawile,Blaziken,Milotic,Bellossom,Plusle,Mew,Sneasel,Dratini,Sneasel,Marill,Charmander,Cyndaquil,Torchic,Piplup,Snivy,Fenniken,Rowlet,Old Amber (Aerodactyl),227,Glaceon,Articuno,Suicune,Ho-oh,Kyogre,Regice,Giratina,Azelf,Keldeo,Thundurus,Zekrom,Xerneas,Tapu Lele,Nihilego,Jirachi,Lunala,Latias
6/27/2017 14:45:16,Articuno,darmanitan,"Red, Yellow, Gold, Silver, Diamond, Black 2, X, Omega Ruby, Moon",Omega Ruby,Fairy,Rock,Articuno,Sabrina,Bruno,Saffron,Feraligatr,Jasmine,Bruno,Goldenrod,Grovyle,Wattson,Drake,Anabel,Mauville,223,Dialga,Fantina,257,Bertha,Dahlia,Snowpoint,Samurott,Drayden,Caitlin,Lacunosa,Delphox,Wulfric,Drasna,Snowbelle,Rowlet,Hala,Hau'oli,Jigglypuff,Cobalion,Articuno,Nidoqueen,Nidoqueen,Rhydon,Volcarona,Lunala,Dialga,Delphox,Samurott,Grovyle,Pikachu,Alakazam,Articuno,Latios,Houndoom,Ninetales,Charmander,Totodile,Treecko,Piplup,Oshawott,Fenniken,Rowlet,Old Amber (Aerodactyl),267,Flareon,Articuno,Suicune,Ho-oh,Rayquaza,,Dialga,,Cobalion,Tornadus,Reshiram,Xerneas,Tapu Koko,,Shaymin,Solgaleo,Latios
6/27/2017 14:40:46,Blastoise,Klinklang,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Fire Red, Diamond, HeartGold, White, X, Omega Ruby, Sun",Ruby,Water,Fairy,Blastoise,Lt. Surge,Agatha,Celadon,Donphan,Morty,Will,Olivine,Ludicolo,Wallace,Sidney,Spenser,Slateport,287,Torterra,Volkner,846,Lucian,Palmer,Jubilife,Golurk,Clay,Grimsley,Humilau,Pangoro,Ramos,Siebold,Lumiose,Rowlet,Hala,Hau'oli,Snorlax,Pangoro,Pidgeot,Koffing,Donphan,Golem,Heracross,Gengar,Metagross,Blaziken,Blastoise,Venusaur,Raichu,Alakazam,Cloyster,Flygon,Absol,Ribombee,Squirtle,Cyndaquil,Torchic,Turtwig,Oshawott,Froakie,Rowlet,Jaw (Tyrunt),267,Vaporeon,Articuno,Suicune,Lugia,Kyogre,Regice,Dialga,Azelf,Terrakion,Tornadus,Zekrom,Yveltal,Tapu Koko,Celesteela,Mew,Solgaleo,Latios
6/27/2017 14:39:07,Shaymin,Bronzong,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Emerald, Fire Red, Diamond, Platinum, SoulSilver, X, Y, Moon",SoulSilver,Water,Ground,Lickitung,Misty,Lance,Celadon,Sentret,Falkner,Will,Goldenrod,Shedinja,Wattson,Phoebe,Brandon,Petalburg,345,Shaymin,Volkner,781,Lucian,Palmer,Hearthome,Emolga,Iris,Caitlin,Black City/White Forest,Goodra,Viola,Siebold,Dendemille,Mimikyu,Mallow,Hau'oli,Lickilicky,Lopunny,Emolga,Zubat,Nincada,Golem,Shedinja,Shedinja,Steelix,Infernape,Piplup,Shaymin,Emolga,Alakazam,Snorunt,Goodra,Darkrai,Dedenne,Squirtle,Chikorita,Mudkip,Piplup,Tepig,Froakie,Rowlet,Skull (Cranidos),0,Leafeon,Articuno,Entei,Lugia,Kyogre,Regice,Dialga,Mesprit,Keldeo,Landorus,Zekrom,Zygarde,Tapu Koko,Necrozma,Shaymin,Lunala,Latios
6/27/2017 14:26:52,Volbeat,Kakuna,"Red, Blue, Yellow, Silver, Crystal, Ruby, Sapphire, Emerald, Leaf Green, Pearl, Platinum, SoulSilver, White, White 2, X, Alpha Sapphire, Moon",Moon,Grass,Ground,Eevee,Erika,Lorelei,Celadon,Chikorita,Whitney,Karen,Goldenrod,Tropius,Winona,Phoebe,Anabel,Fortree,0,Roserade,Gardenia,277,Aaron,Palmer,Eterna,Snivy,Elesa,Grimsley,Black City/White Forest,Diancie,Viola,Siebold,Shalour,Steenee,Lana,Seafolk,Eevee,Hitmontop,Lugia,Weepinbell,Diglett,Geodude,Kricketune,Sableye,Steelix,Litten,Popplio,Steenee,Emolga,Mr.Mime,Froslass,Dragonair,Houndoom,Comfey,Bulbasaur,Chikorita,Mudkip,Piplup,Snivy,Fenniken,Litten,Sail (Amaura),615,Leafeon,Articuno,Suicune,Lugia,Kyogre,Regirock,Palkia,Mesprit,Virizion,Thundurus,Reshiram,Xerneas,Tapu Koko,Pheromosa,Manaphy,Lunala,Latias
6/27/2017 14:24:16,Crustle,Venomoth,"Red, Blue, Pearl, Platinum, SoulSilver, White, Y, Omega Ruby, Sun",Sun,Electric,Psychic,Parasect,Lt. Surge,Agatha,Lavender,Ariados,Morty,Koga,Goldenrod,Absol,Wattson,,,Mossdeep,58,Torterra,Roark,0,Aaron,,Oreburg,Crustle,Clay,Grimsley,Nimbasa,Doublade,Ramos,Siebold,Lumiose,Mimikyu,,Malie,Porygon,Breloom,Togekiss,Gengar,Torterra,Crustle,Crustle,Shuppet,Magnemite,Lampent,Omanyte,Torterra,Pikachu,Cosmog,Snorunt,Flygon,Absol,Mimikyu,Bulbasaur,Totodile,Treecko,Turtwig,,Fenniken,Rowlet,Helix (Omanyte),459,Vaporeon,Zapdos,Entei,Lugia,Groudon,,Giratina,,,,Zekrom,Yveltal,Tapu Koko,Nihilego,Shaymin,Cosmog,
6/27/2017 14:15:32,Gengar ,Hydreigon,"Emerald, Platinum, SoulSilver, Black, White 2, X, Y, Omega Ruby, Moon",Platinum,Ghost,Fairy,Gengar,Giovanni,Agatha,Cinnabar,Unown,Morty,Koga,Blackthorn,Shedinja,Flannery,Drake,Anabel,Fortree,287,Giratina,Byron,846,Lucian,Darach,Hearthome,Chandelure,Drayden,Shauntal,Black City/White Forest,Trevenant,Wulfric,Malva,Lumiose,Mimikyu,Acerola,Po Town,Ditto,Marshadow,Gliscor,Gengar,Gliscor,Lycanroc,Shedinja,Gengar,Aegislash,Chandelure,Gyarados,Trevenant,Rotom,Mewtwo,Froslass,Giratina,Spiritomb,Mimikyu,Charmander,Cyndaquil,Mudkip,Turtwig,Snivy,Froakie,Rowlet,Jaw (Tyrunt),363,Espeon,Moltres,Raikou,Lugia,Rayquaza,Regice,Giratina,Uxie,Cobalion,Landorus,Reshiram,Xerneas,Tapu Koko,Xurkitree,Marshadow,Lunala,Latios
6/27/2017 14:12:32,Breloom,Quilladin,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Pearl, Platinum, SoulSilver, Black, X, Omega Ruby, Alpha Sapphire, Moon",Crystal,Grass,Fire,Dewgong,Janine,Bruno,Celadon,Feraligatr,Jasmine,Bruno,Olivine,Breloom,Flannery,Phoebe,Anabel,Verdanturf,536,Azelf,Roark,379,Aaron,Palmer,Eterna,Chandelure,Skyla,Caitlin,Castelia,Meowstic,Valerie,Siebold,Lumiose,Ribombee,Lana,Konikoni,Furret,Breloom,Sigilyph,Muk,Nidoqueen,Rampardos,Scizor,Chandelure,Mawile,Chandelure,Feraligatr,Breloom,Minun,Azelf,Sandslash,Goodra,Bisharp,Mawile,Squirtle,Totodile,Treecko,Turtwig,Snivy,Fenniken,Popplio,Skull (Cranidos),356,Glaceon,Articuno,Suicune,Lugia,Kyogre,Regice,Palkia,Azelf,Virizion,Tornadus,Reshiram,Xerneas,Tapu Lele,Nihilego,Magearna,Lunala,Latias
6/27/2017 14:01:52,Metagross,,"Blue, Gold, Ruby, Emerald, Fire Red, Diamond, Pearl, Platinum, HeartGold, Black, Omega Ruby, Sun, Moon",Emerald,Dragon,Fairy,Gengar,Blue,Lance,Pallet,Azumarill,Falkner,Karen,Ecruteak,Metagross,Norman,Drake,Anabel,Verdanturf,374,Garchomp,Volkner,846,Flint,,Pastoria,Braviary,Iris,Grimsley,Undella,Talonflame,,,,Minior,Nanu,Hau'oli,Zangoose,,,,Garchomp,,,,,,Swampert,Torterra,Luxray,,,Salamence,Absol,Azumarill,Charmander,Totodile,Mudkip,Turtwig,Oshawott,Froakie,Litten,Claw (Anorith),507,Umbreon,Zapdos,Entei,Lugia,Rayquaza,Registeel,Giratina,,,,,Zygarde,Tapu Koko,,Deoxys,Cosmog,Latias
6/27/2017 13:55:03,Galvantula,Pikachu,"Crystal, Ruby, Sapphire, Emerald, Leaf Green, Pearl, Alpha Sapphire",Alpha Sapphire,Ghost,Ice,Marowak,Sabrina,Lorelei,Cerulean,Scizor,Jasmine,Will,Ecruteak,Metagross,Flannery,Phoebe,Spenser,Sootopolis,533,Magnezone,Candice,153,Aaron,Palmer,Snowpoint,Galvantula,Skyla,Grimsley,Nimbasa,Doublade,Clemont,Wikstrom,Cyllage,Vikavolt,Kiawe,Seafolk,Ditto,Medichamp,Talonflame,Scolipede,Swampert,Minior,Shedinja,Decidueye,Metagross,Houndoom,Pyukumuku,Sceptile,Galvantula,Medicham,Spheal,Rayquaza,Zorua,Mimikyu,Bulbasaur,Chikorita,Mudkip,Turtwig,Oshawott,Chespin,Rowlet,Sail (Amaura),356,Espeon,Zapdos,Suicune,,Rayquaza,Registeel,,,Cobalion,,,,,Necrozma,Deoxys,Lunala,
6/27/2017 13:52:03,Bulbasaur ,Charizard,"Red, Blue, Yellow, Gold, Emerald, Fire Red, Leaf Green, Platinum, HeartGold, SoulSilver, Black, White, Black 2, White 2, Y, Alpha Sapphire, Sun",White,Grass,Fairy,Bulbasaur,Misty,Agatha,Lavender,Bayleef,Whitney,Bruno,Goldenrod,Sceptile,Flannery,Phoebe,Anabel,Lilycove,83,Infernape,Candice,846,Flint,Palmer,Veilstone,Serperior,Elesa,Caitlin,Castelia,Greninja,Korrina,Malva,Anistar,Incineroar,Mallow,Po Town,Lopunny,Hawlucha,Talonflame,Skuntank,Marowak,Nihilego,Beedrill,Mimikyu,Scizor,Infernape,Milotic,Bulbasaur,Manectric,Gardevoir,Vanilluxe,Haxorus,Zoroark,TapuKoko,Bulbasaur,Chikorita,Treecko,Chimchar,Snivy,Froakie,Litten,Root (Lileep),227,Leafeon,Articuno,Raikou,Ho-oh,Kyogre,Registeel,Giratina,Azelf,Keldeo,Landorus,Zekrom,Yveltal,Tapu Koko,Pheromosa,Genesect,Solgaleo,Latias
6/27/2017 13:50:53,Psyduck,Mawile,"Leaf Green, X, Sun",X,Grass,Bug,Psyduck,Misty,Lorelei,Cinnabar,Houndoom,,,,Zigzagoon,,,,,536,Leafeon,,781,,,,Sawsbuck,,,,Fennekin,Olympia,Malva,Laverre,Lycanroc,Mallow,Heahea,Meowth,Passimian,Talonflame,Salazzle,Mudsdale,Lycanroc,Cutiefly,Pumpkaboo,Klefki,Fennekin,Lapras,Venusaur,Raichu,Mew,Ninetales,Dragonair,Houndoom,Primarina,Bulbasaur,Cyndaquil,Mudkip,Piplup,Oshawott,Fenniken,Popplio,Plume (Archen),267,Leafeon,Articuno,Suicune,Lugia,Kyogre,Registeel,Dialga,Azelf,Keldeo,Thundurus,Reshiram,Xerneas,Tapu Lele,Nihilego,Mew,Cosmog,Latias
6/27/2017 13:47:29,Reuniclus,Garbodor,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Pearl, Black, Y, Alpha Sapphire, Moon",Y,Psychic,Flying,Victreebel,Blue,Agatha,Saffron,Tyranitar,Morty,Karen,Goldenrod,Slaking,Norman,Sidney,Brandon,Mauville,0,Giratina,Crasher Wake,0,Bertha,Darach,Veilstone,Reuniclus,Burgh,Grimsley,Castelia,Goodra,Valerie,Siebold,Ambrette,Araquanid,Nanu,Malie,,,,,,,,,,,,,,,,,,,Bulbasaur,Cyndaquil,Treecko,Piplup,Snivy,Chespin,Rowlet,Jaw (Tyrunt),0,Sylveon,Zapdos,Suicune,Lugia,Kyogre,Regirock,Giratina,Uxie,Virizion,Thundurus,Reshiram,Yveltal,Tapu Bulu,Celesteela,Deoxys,Lunala,Latias
6/27/2017 13:45:10,,,"Red, Emerald, Diamond, Platinum",Emerald,Grass,,Exeggutor,,,,Heracross,,,,Shedinja,,,,Fortree,30,Garchomp,,846,,,,Volcarona,,,,Trevenant,,,,Kartana,,,,,,,,,,,,,,,,,,,,,Bulbasaur,Chikorita,Treecko,Turtwig,,Froakie,Rowlet,Root (Lileep),459,,Zapdos,Suicune,Lugia,Rayquaza,Registeel,,,,,,Zygarde,Tapu Fini,Kartana,Volcanion,Lunala,Latios
6/27/2017 13:44:26,Lucario,Pikachu,"Red, Yellow, Silver, Crystal, Sapphire, Emerald, Fire Red, Diamond, Platinum, SoulSilver, White, Black 2, X, Alpha Sapphire, Moon",Emerald,Dragon,Bug,Ditto,Lt. Surge,Lance,Celadon,Typhlosion,Clair,Will,Goldenrod,Swampert,Norman,Drake,Lucy,Verdanturf,533,Lucario,Volkner,153,Bertha,Dahlia,Canalave,Kyurem,Iris,Caitlin,Accumula,Xerneas,Olympia,Malva,Anistar,Type: Null,Olivia,Hau'oli,Zigzagoon,Lucario,Pidgeot,Crobat,Swampert,Tyranitar,Vikavolt,Gengar,Metagross,Typlosion,Swampert,Abomasnow,Vikavolt,Gardevoir,Abomasnow,Salamence,Tyranitar,Xerneas,Charmander,Cyndaquil,Mudkip,Piplup,Oshawott,Fenniken,Litten,Claw (Anorith),615,Espeon,Zapdos,Suicune,Lugia,Rayquaza,Registeel,Dialga,,Keldeo,Thundurus,Kyurem,Zygarde,Tapu Koko,Celesteela,Arceus,Lunala,Latios
6/27/2017 13:44:08,decidueye,goldeen,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Emerald, Omega Ruby, Sun",Sun,Psychic,Fairy,Gyarados,Koga,Lance,Celadon,Lugia,Clair,Will,Mahogany,Salamence,Norman,Phoebe,,Fortree,121,Lucario,,846,,,,Golurk,,,,Delphox,,,,Decidueye,,,snorlax,lucario,staraptor,dragalge,garchomp,lycanroc,heracross,gengar,scizor,charizard,blastoise,decidueye,ampharos,gallade,articuno,flygon,umbreon,gardevoir,Squirtle,Cyndaquil,Mudkip,Piplup,Snivy,Fenniken,Rowlet,Old Amber (Aerodactyl),267,Jolteon,Zapdos,Entei,Lugia,Groudon,Registeel,Palkia,,Terrakion,Thundurus,Reshiram,Xerneas,,,Mew,Solgaleo,Latias
6/27/2017 13:43:10,Raichu ,Slurpuff,"Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Fire Red, Pearl, Platinum, HeartGold, SoulSilver, White, White 2, X, Y, Omega Ruby, Alpha Sapphire, Sun",Platinum,Bug,Dragon,Raichu,Misty,Agatha,Celadon,Politoed,Jasmine,Will,Goldenrod,Flygon,Flannery,Drake,Spenser,Lilycove,533,Electivire,Gardenia,846,Aaron,Palmer,Pastoria,Scrafty,Elesa,Caitlin,Nimbasa,Hawlucha,Grant,Wikstrom,Anistar,Decidueye,Hala,Hau'oli,Eevee,Heracross,Staraptor,Drapion,Sandshrew,Gigalith,Beautifly,Gengar,Scizor,Flareon,Staryu,Ivysaur,Raichu,Gardevoir,Snorunt,Flygon,Umbreon,togetic,Squirtle,Totodile,Torchic,Turtwig,Snivy,Froakie,Rowlet,Armor (Shieldon),227,Flareon,Zapdos,Suicune,Lugia,Kyogre,Regirock,Palkia,Uxie,Terrakion,Landorus,Zekrom,Xerneas,Tapu Bulu,Celesteela,Mew,Solgaleo,Latios
6/27/2017 13:42:15,Chesnaught,Seel,"Blue, Diamond, Pearl, Platinum, HeartGold, Black, Y, Moon",Platinum,Steel,Rock,Nidoking,Giovanni,Bruno,,Steelix,Falkner,Karen,,Deoxys,Brawly,Drake,Spenser,,83,Torterra,Byron,781,Aaron,Palmer,Sunyshore,Scrafty,Elesa,Grimsley,,Chesnaught,,,Lumiose,Golisopod,Nanu,,Type:Null,Chesnaught,Noivern,Nidoking,Torterra,Lycanroc,Golisopod,Aegislash,Steelix,Turtonator,Golisopod,Torterra,Raikou,Deoxys,Sandslash,Hakamo-o,Zoroark,TapuKoko,Bulbasaur,Cyndaquil,,Turtwig,Tepig,Chespin,Rowlet,Jaw (Tyrunt),356,Jolteon,Zapdos,Raikou,Ho-oh,Rayquaza,Regirock,Giratina,,Cobalion,,Kyurem,Yveltal,Tapu Koko,,Deoxys,Solgaleo,
6/27/2017 13:41:04,Empoleon,Simisear,"Red, Blue, Yellow, Silver, Crystal, Emerald, Leaf Green, Diamond, Pearl, Platinum, SoulSilver, White, Omega Ruby, Moon",Platinum,Water,Poison,Slowpoke,Brock,Lance,Vermilion,Azumarill,Jasmine,Koga,Goldenrod,Jirachi,Flannery,Drake,Anabel,Slateport,424,Empoleon,Gardenia,0,Aaron,Palmer,Jubilife,Sandile,Clay,Caitlin,Castelia,Yveltal,Wulfric,Wikstrom,Snowbelle,Toxapex,Mallow,Seafolk,Staraptor,Breloom,Staraptor,Roserade,Garchomp,Regirock,Yanmega,Giratina,Empoleon,Heatran,Empoleon,Shaymin,Magnezone,Slowpoke,Abomasnow,Garchomp,Spiritomb,Azumarill,Squirtle,Totodile,Mudkip,Piplup,Oshawott,Chespin,Rowlet,Armor (Shieldon),356,Jolteon,Zapdos,Entei,Lugia,Groudon,Registeel,Dialga,Azelf,Keldeo,Landorus,Zekrom,Yveltal,Tapu Bulu,Celesteela,Shaymin,Lunala,Latias
6/27/2017 13:32:39,Whimsicott,Vanilluxe,"Red, Blue, Yellow, Silver, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Pearl, Platinum, SoulSilver, Black, White 2, X, Omega Ruby, Moon",Ruby,Ice,Fighting,Shellder,Erika,Lorelei,Cinnabar,Tyranitar,Jasmine,Bruno,Ecruteak,Deoxys,Wallace,Drake,Greta,Sootopolis,533,Porygon-Z,Fantina,248,Flint,Argenta,Canalave,Whimsicott,Elesa,Caitlin,Lacunosa,Pumpkaboo,Viola,Siebold,Lumiose,Mimikyu,Sophocles,Seafolk,Porygon-Z,Gallade,Altaria,Roserade,Wooper,Cradily,Vivillon,Mimikyu,Bronzong,Torchic,Wailord,Pumpkaboo,Rotom,Deoxys,Lapras,Latias,Umbreon,Whimsicott,Bulbasaur,Cyndaquil,Mudkip,Turtwig,Snivy,Fenniken,Popplio,Root (Lileep),227,Glaceon,Articuno,Suicune,Ho-oh,Rayquaza,Regirock,Dialga,Azelf,Keldeo,Tornadus,Kyurem,Xerneas,Tapu Lele,Nihilego,Deoxys,Lunala,Latias
6/27/2017 13:25:40,,,SoulSilver,X,Fire,Bug,Nidoking,Blue,Lance,Vermilion,Typhlosion,Whitney,Karen,Goldenrod,Blaziken,Tate & Liza,Glacia,Tucker,Mossdeep,424,Lucario,Volkner,846,Lucian,Dahlia,Snowpoint,Haxorus,Elesa,Caitlin,Striaton,Greninja,Wulfric,Malva,Lumiose,Xurkitree,Hala,Hau'oli,lopunny,lucario,talonflame,nidoking,landorus,Lycanroc,scizor,gengar,Aegislash,Blaziken,greninja,decidueye,raichu,alakazam,Glalie,salamence,bisharp,sylveon,Charmander,Cyndaquil,Torchic,Chimchar,Oshawott,Froakie,Rowlet,Old Amber (Aerodactyl),356,Sylveon,Articuno,Entei,Lugia,Kyogre,Registeel,Giratina,Azelf,Cobalion,Landorus,Zekrom,Xerneas,Tapu Bulu,Xurkitree,Mew,Solgaleo,Latias
6/27/2017 13:24:35,Manectric,Whimsicott,"Yellow, Crystal, Emerald, Fire Red, Leaf Green, Diamond, Platinum, SoulSilver, Black, White, Black 2, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Black 2,Ice,Psychic,Nidoking,Giovanni,Lorelei,Saffron,Bayleef,Jasmine,Koga,Olivine,Manectric,Flannery,Drake,Brandon,Fortree,287,Staraptor,Candice,277,Aaron,Palmer,Snowpoint,Lilligant,Skyla,Grimsley,Opelucid,Aegislash,Viola,Siebold,Snowbelle,Minior,Mallow,Malie,Tauros,Gallade,Staraptor,Toxapex,Nidoking,Minior,Beedrill,Froslass,Skarmory,Typhlosion,Vaporeon,Lilligant,Manectric,Medicham,Vanilluxe,Flygon,Spiritomb,Ninetales,Bulbasaur,Cyndaquil,Mudkip,Piplup,Tepig,Froakie,Popplio,Sail (Amaura),169,Glaceon,Articuno,Raikou,Lugia,Kyogre,Registeel,Giratina,Azelf,Cobalion,Thundurus,Zekrom,Yveltal,Tapu Lele,Nihilego,Meloetta,Cosmog,Latias
6/27/2017 13:21:41,Houndoom ,,"Platinum, White, Black 2, X, Omega Ruby, Moon",Platinum,Dark,Normal,Eevee,Misty,Lance,Lavender,Houndoom,Clair,Karen,Ecruteak,Flygon,Flannery,Phoebe,Anabel,Slateport,0,Empoleon,Volkner,0,Flint,,Snowpoint,Lilligant,Elesa,Grimsley,Virbank,Sylveon,Korrina,Siebold,Cyllage,Primarina,Acerola,Seafolk,Eevee,Throh,Unfezant,,Krookodile,Aurorus,Butterfree,Gengar,Steelix,Rapidash,Empoleon,Sceptile,Pikachu,Medicham,Abomasnow,Flygon,Houndoom,Sylveon,,Totodile,,Piplup,Oshawott,Fenniken,Popplio,Sail (Amaura),459,,Articuno,Suicune,Ho-oh,Rayquaza,Regice,Giratina,Mesprit,Virizion,Landorus,Zekrom,Xerneas,Tapu Fini,Pheromosa,Meloetta,Cosmog,Latias
6/27/2017 13:17:50,Espeon,Pelipper,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Emerald, Fire Red, Leaf Green, Diamond, Pearl, Platinum, HeartGold, SoulSilver, Black, White, Black 2, White 2, X, Omega Ruby, Sun",Platinum,Psychic,Rock,Arcanine,Giovanni,Lance,Fuchsia,Espeon,Jasmine,Koga,Blackthorn,Altaria,Winona,Drake,Anabel,Fortree,345,Togekiss,Maylene,846,Lucian,Palmer,Veilstone,Volcarona,Drayden,Caitlin,Opelucid,Aegislash,Clemont,Siebold,,Primarina,Mallow,Seafolk,,Gallade,Togekiss,Crobat,Flygon,Tyranitar,Heracross,Gengar,Metagross,Arcanine,Lapras,Venusaur,Lanturn,Espeon,Glaceon,Altaria,Weavile,Gardevoir,Bulbasaur,Totodile,Torchic,Piplup,Snivy,Chespin,Popplio,Plume (Archen),356,Espeon,Zapdos,Suicune,Lugia,Rayquaza,Registeel,Giratina,Azelf,Keldeo,Thundurus,Zekrom,Zygarde,Tapu Lele,,Mew,,Latios
6/27/2017 13:17:38,Ninetales,Stantler,"Red, Gold, Y, Omega Ruby, Moon",Moon,Fire,Fighting,Ninetales,,,,Umbreon,,,,Milotic,,,,,30,Luxray,,846,,,,Lilligant,,,,Noivern,,,,Primarina,,,Cinccino,Lucario,Noivern,Toxapex,Gliscor,Lycanroc,Araquanid,Mismagius,Mawile,Ninetales,Milotic,Lilligant,Luxray,Meowstic,Ninetales,Noivern,Umbreon,Ninetales,Charmander,Cyndaquil,Treecko,Turtwig,Oshawott,Fenniken,Popplio,Sail (Amaura),356,Umbreon,Articuno,Suicune,Lugia,Groudon,,Giratina,Azelf,Virizion,,Reshiram,Yveltal,Tapu Fini,Nihilego,Meloetta,Lunala,Latias
6/27/2017 13:17:37,Mudkip,Weedle,"Red, Blue, Yellow, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Pearl, Platinum, SoulSilver, X, Alpha Sapphire, Sun, Moon",Emerald,Water,Normal,Arcanine,Sabrina,Lance,Fuchsia,Umbreon,Falkner,Koga,Goldenrod,Mudkip,Wallace,Glacia,Spenser,Sootopolis,345,Garchomp,Fantina,781,Aaron,Thorton,Resort Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squirtle,Totodile,Mudkip,Piplup,Oshawott,Froakie,Popplio,Helix (Omanyte),133,Umbreon,Articuno,Suicune,Lugia,Kyogre,Regice,Giratina,Azelf,,,,Zygarde,,,,,Latios
